subj	date	exp	trial	FaceLeft	FaceCenter	FaceRight	TestLeft	TestCenter	TestRight	CorrectResp1	CorrectResp2	CorrectResp3	Fixation1	Fixation2	Fixation3	Fixation4	Running	TrialList.Cycle	TrialList.Sample	TestLeft.ACC	TestLeft.RT	TestLeft.RESP	TestLeft.CRESP	TestCenter.ACC	TestCenter.RT	TestCenter.RESP	TestCenter.CRESP	TestRight.ACC	TestRight.RT	TestRight.RESP	TestRight.CRESP
210	20120204	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 1523	 4	 4	 1	 1387	 2	 2	 1	 1135	 4	 4
210	20120204	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 1549	 2	 2	 1	 1202	 4	 4	 0	 1516	 4	 2
211	20120331	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 2154	 3	 3	 1	 1950	 4	 4	 1	 1990	 4	 4
211	20120331	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 2409	 3	 3	 1	 1954	 4	 4	 1	 4068	 4	 4
211	20120331	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 1943	 4	 4	 1	 2742	 4	 4	 1	 2193	 2	 2
211	20120331	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 1682	 3	 3	 0	 2815	 2	 4	 0	 4157	 3	 2
211	20120331	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 2082	 4	 4	 1	 3048	 2	 2	 1	 2586	 4	 4
211	20120331	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 1776	 2	 2	 1	 2909	 4	 4	 1	 2445	 2	 2
213	20120929	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1689	 3	 3	 1	 2014	 4	 4	 1	 2189	 4	 4
213	20120929	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 2044	 3	 3	 1	 2845	 4	 4	 1	 1732	 4	 4
213	20120929	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 1792	 4	 4	 1	 2961	 4	 4	 1	 3888	 2	 2
213	20120929	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 2003	 3	 3	 1	 1739	 4	 4	 1	 2609	 2	 2
213	20120929	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 0	 2673	 2	 4	 1	 2591	 2	 2	 0	 2162	 2	 4
213	20120929	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 0	 2673	 3	 2	 0	 2376	 3	 4	 0	 2507	 4	 2
215	20120609	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1543	 3	 3	 1	 1341	 4	 4	 1	 1461	 4	 4
215	20120609	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 0	 2483	 2	 3	 1	 2045	 4	 4	 1	 2483	 4	 4
215	20120609	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 2057	 4	 4	 1	 1664	 4	 4	 1	 1648	 2	 2
215	20120609	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 1238	 3	 3	 1	 1303	 4	 4	 1	 3680	 2	 2
215	20120609	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 1878	 4	 4	 1	 1464	 2	 2	 1	 1244	 4	 4
215	20120609	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 1523	 2	 2	 1	 1493	 4	 4	 1	 1866	 2	 2
217	20120609	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1754	 3	 3	 0	 2436	 3	 4	 1	 1633	 4	 4
217	20120609	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 4278	 3	 3	 0	 0	 	 4	 0	 2227	 2	 4
217	20120609	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 0	 2147	 3	 4	 1	 1363	 4	 4	 0	 1416	 4	 2
217	20120609	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 1911	 3	 3	 1	 3855	 4	 4	 0	 1922	 4	 2
217	20120609	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 1880	 4	 4	 1	 1803	 2	 2	 1	 1539	 4	 4
217	20120609	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 0	 2846	 4	 2	 1	 1506	 4	 4	 0	 2898	 3	 2
218	20120215	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1037	 3	 3	 1	 1239	 4	 4	 1	 1301	 4	 4
218	20120215	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 1563	 3	 3	 1	 1740	 4	 4	 1	 1467	 4	 4
218	20120215	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 852	 4	 4	 1	 1242	 4	 4	 1	 1721	 2	 2
218	20120215	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 1644	 3	 3	 1	 1228	 4	 4	 1	 1505	 2	 2
218	20120215	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 3486	 4	 4	 1	 2607	 2	 2	 1	 1358	 4	 4
218	20120215	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 1324	 2	 2	 1	 1976	 4	 4	 1	 2831	 2	 2
223	20120317	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 2316	 3	 3	 1	 2413	 4	 4	 1	 4380	 4	 4
223	20120317	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 3737	 3	 3	 0	 0	 	 4	 1	 2816	 4	 4
223	20120317	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 3453	 4	 4	 0	 4500	 3	 4	 1	 4351	 2	 2
223	20120317	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 3190	 3	 3	 0	 3634	 2	 4	 1	 4159	 2	 2
223	20120317	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 4289	 4	 4	 1	 3829	 2	 2	 1	 3768	 4	 4
223	20120317	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 1712	 2	 2	 1	 1805	 4	 4	 1	 2616	 2	 2
225	20120619	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1950	 3	 3	 1	 2243	 4	 4	 1	 2074	 4	 4
225	20120619	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 2401	 3	 3	 0	 3020	 3	 4	 0	 3045	 3	 4
225	20120619	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 4162	 4	 4	 1	 2263	 4	 4	 1	 3036	 2	 2
225	20120619	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 3588	 3	 3	 1	 3676	 4	 4	 1	 3811	 2	 2
225	20120619	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 2986	 4	 4	 1	 2856	 2	 2	 1	 2864	 4	 4
225	20120619	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 2739	 2	 2	 0	 4673	 3	 4	 1	 2828	 2	 2
226	20120331	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1533	 3	 3	 1	 1526	 4	 4	 1	 1474	 4	 4
226	20120331	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 1684	 3	 3	 1	 1383	 4	 4	 1	 1327	 4	 4
226	20120331	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 1370	 4	 4	 1	 2269	 4	 4	 1	 2327	 2	 2
226	20120331	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 2514	 3	 3	 1	 2726	 4	 4	 1	 3001	 2	 2
226	20120331	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 3436	 4	 4	 1	 2510	 2	 2	 1	 2022	 4	 4
226	20120331	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 2412	 2	 2	 1	 1746	 4	 4	 1	 2116	 2	 2
227	20121126	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1200	 3	 3	 1	 1425	 4	 4	 1	 1047	 4	 4
227	20121126	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 1494	 3	 3	 1	 1080	 4	 4	 1	 2026	 4	 4
227	20121126	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 1333	 4	 4	 1	 1532	 4	 4	 1	 1937	 2	 2
227	20121126	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 1294	 3	 3	 1	 1659	 4	 4	 1	 1510	 2	 2
227	20121126	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 1493	 4	 4	 1	 1497	 2	 2	 1	 1634	 4	 4
227	20121126	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 2032	 2	 2	 1	 1299	 4	 4	 1	 1136	 2	 2
228	20120512	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 3230	 3	 3	 1	 3069	 4	 4	 0	 0	 	 
228	20120512	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 0	 0	 	 3	 0	 3093	 3	 4	 0	 2190	 3	 4
228	20120512	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 2518	 4	 4	 1	 3850	 4	 4	 1	 2261	 2	 2
228	20120512	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 3372	 3	 3	 0	 0	 	 4	 1	 2181	 2	 2
228	20120512	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 2676	 4	 4	 1	 1815	 2	 2	 1	 2222	 4	 4
228	20120512	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 3697	 2	 2	 1	 2596	 4	 4	 1	 1789	 2	 2
229	20120425	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1474	 3	 3	 1	 2104	 4	 4	 1	 1642	 4	 4
229	20120425	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 2603	 3	 3	 1	 2230	 4	 4	 1	 3438	 4	 4
229	20120425	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 1612	 4	 4	 1	 1321	 4	 4	 1	 1408	 2	 2
229	20120425	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 1812	 3	 3	 0	 3788	 2	 4	 1	 2445	 2	 2
229	20120425	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 1320	 4	 4	 1	 2282	 2	 2	 1	 1844	 4	 4
229	20120425	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 1904	 2	 2	 1	 1962	 4	 4	 1	 3658	 2	 2
231	20120424	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 982	 3	 3	 1	 1379	 4	 4	 1	 1274	 4	 4
231	20120424	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 1686	 3	 3	 1	 3010	 4	 4	 1	 2135	 4	 4
231	20120424	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 1464	 4	 4	 1	 1444	 4	 4	 1	 1363	 2	 2
231	20120424	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 2159	 3	 3	 1	 1623	 4	 4	 1	 1432	 2	 2
231	20120424	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 1980	 4	 4	 1	 2013	 2	 2	 1	 1404	 4	 4
231	20120424	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 2606	 2	 2	 1	 2411	 4	 4	 1	 2275	 2	 2
232	20120424	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 2361	 3	 3	 1	 3836	 4	 4	 1	 3478	 4	 4
232	20120424	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 4313	 3	 3	 0	 0	 	 4	 0	 0	 	 
232	20120424	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 0	 0	 	 4	 1	 3125	 4	 4	 0	 4021	 3	 2
